,time,low,high,open,close,Day,Polarity_of_Desc
220,2019-11-16T08:00:00,181.35,182.19,181.38,181.97,2019-11-16,0.0
221,2019-11-16T07:00:00,181.0,181.95,181.64,181.28,2019-11-16,0.0
222,2019-11-16T06:00:00,180.73,181.65,181.16,181.6,2019-11-16,0.0
223,2019-11-16T05:00:00,181.0,182.47,181.59,181.16,2019-11-16,0.0
224,2019-11-16T04:00:00,181.28,182.32,181.37,181.62,2019-11-16,0.0
225,2019-11-16T03:00:00,181.1,181.65,181.2,181.4,2019-11-16,0.0
226,2019-11-16T02:00:00,180.59,181.74,180.6,181.19,2019-11-16,0.0
227,2019-11-16T01:00:00,180.23,180.67,180.59,180.59,2019-11-16,0.0
228,2019-11-16T00:00:00,180.01,180.61,180.51,180.6,2019-11-16,0.0
229,2019-11-15T23:00:00,179.87,180.5,179.89,180.5,2019-11-15,0.08106848912404467
230,2019-11-15T22:00:00,179.51,180.21,179.97,179.9,2019-11-15,0.08106848912404467
231,2019-11-15T21:00:00,179.93,180.67,180.63,179.94,2019-11-15,0.08106848912404467
232,2019-11-15T20:00:00,179.73,180.64,179.93,180.64,2019-11-15,0.08106848912404467
233,2019-11-15T19:00:00,178.95,180.15,179.79,179.9,2019-11-15,0.08106848912404467
234,2019-11-15T18:00:00,179.55,180.59,180.59,179.82,2019-11-15,0.08106848912404467
235,2019-11-15T17:00:00,179.37,180.59,179.5,180.59,2019-11-15,0.08106848912404467
236,2019-11-15T16:00:00,179.07,179.68,179.45,179.5,2019-11-15,0.08106848912404467
237,2019-11-15T15:00:00,179.0,179.61,179.33,179.45,2019-11-15,0.08106848912404467
238,2019-11-15T14:00:00,178.9,179.76,179.61,179.33,2019-11-15,0.08106848912404467
239,2019-11-15T13:00:00,178.47,179.8,178.84,179.55,2019-11-15,0.08106848912404467
240,2019-11-15T12:00:00,178.57,179.21,179.02,178.85,2019-11-15,0.08106848912404467
241,2019-11-15T11:00:00,177.66,180.04,179.47,179.07,2019-11-15,0.08106848912404467
242,2019-11-15T10:00:00,178.24,180.59,179.42,179.65,2019-11-15,0.08106848912404467
243,2019-11-15T09:00:00,177.0,182.84,182.71,179.39,2019-11-15,0.08106848912404467
244,2019-11-15T08:00:00,182.59,184.01,183.79,182.7,2019-11-15,0.08106848912404467
245,2019-11-15T07:00:00,182.97,183.78,182.97,183.78,2019-11-15,0.08106848912404467
246,2019-11-15T06:00:00,182.98,183.69,183.39,182.98,2019-11-15,0.08106848912404467
247,2019-11-15T05:00:00,182.77,183.91,183.29,183.38,2019-11-15,0.08106848912404467
248,2019-11-15T04:00:00,182.96,186.59,183.73,183.22,2019-11-15,0.08106848912404467
249,2019-11-15T03:00:00,182.16,183.73,182.16,183.73,2019-11-15,0.08106848912404467
250,2019-11-15T02:00:00,182.14,183.2,182.97,182.16,2019-11-15,0.08106848912404467
251,2019-11-15T01:00:00,181.77,183.05,181.95,182.92,2019-11-15,0.08106848912404467
252,2019-11-15T00:00:00,181.62,182.17,181.93,181.92,2019-11-15,0.08106848912404467
253,2019-11-14T23:00:00,181.19,182.23,181.73,181.99,2019-11-14,-0.02730955387205388
254,2019-11-14T22:00:00,180.8,182.19,181.65,181.73,2019-11-14,-0.02730955387205388
255,2019-11-14T21:00:00,180.3,183.61,183.0,181.66,2019-11-14,-0.02730955387205388
256,2019-11-14T20:00:00,182.73,184.17,183.76,183.04,2019-11-14,-0.02730955387205388
257,2019-11-14T19:00:00,183.78,184.83,184.55,183.78,2019-11-14,-0.02730955387205388
258,2019-11-14T18:00:00,184.25,185.54,184.68,184.55,2019-11-14,-0.02730955387205388
259,2019-11-14T17:00:00,184.22,185.15,184.73,184.68,2019-11-14,-0.02730955387205388
260,2019-11-14T16:00:00,184.11,185.17,184.21,184.73,2019-11-14,-0.02730955387205388
261,2019-11-14T15:00:00,183.15,184.33,183.15,184.22,2019-11-14,-0.02730955387205388
262,2019-11-14T14:00:00,183.0,183.75,183.38,183.19,2019-11-14,-0.02730955387205388
263,2019-11-14T13:00:00,182.75,184.44,184.25,183.37,2019-11-14,-0.02730955387205388
264,2019-11-14T12:00:00,183.97,184.5,184.19,184.27,2019-11-14,-0.02730955387205388
265,2019-11-14T11:00:00,183.16,184.55,183.91,184.13,2019-11-14,-0.02730955387205388
266,2019-11-14T10:00:00,183.25,185.16,185.16,183.92,2019-11-14,-0.02730955387205388
267,2019-11-14T09:00:00,184.76,185.77,185.47,185.16,2019-11-14,-0.02730955387205388
268,2019-11-14T08:00:00,184.03,185.98,184.71,185.46,2019-11-14,-0.02730955387205388
269,2019-11-14T07:00:00,183.69,184.83,184.65,184.73,2019-11-14,-0.02730955387205388
270,2019-11-14T06:00:00,183.53,184.71,184.64,184.66,2019-11-14,-0.02730955387205388
271,2019-11-14T05:00:00,184.33,185.16,184.91,184.66,2019-11-14,-0.02730955387205388
272,2019-11-14T04:00:00,184.06,185.21,184.36,184.89,2019-11-14,-0.02730955387205388
273,2019-11-14T03:00:00,183.9,185.13,184.67,184.54,2019-11-14,-0.02730955387205388
274,2019-11-14T02:00:00,184.55,185.87,185.5,184.79,2019-11-14,-0.02730955387205388
275,2019-11-14T01:00:00,185.38,186.29,185.89,185.55,2019-11-14,-0.02730955387205388
276,2019-11-14T00:00:00,184.89,186.13,185.36,185.94,2019-11-14,-0.02730955387205388
277,2019-11-13T23:00:00,184.85,187.22,187.22,185.5,2019-11-13,0.09546031746031748
278,2019-11-13T22:00:00,186.77,187.34,187.23,187.22,2019-11-13,0.09546031746031748
279,2019-11-13T21:00:00,186.65,187.35,187.03,187.23,2019-11-13,0.09546031746031748
280,2019-11-13T20:00:00,187.03,187.84,187.58,187.04,2019-11-13,0.09546031746031748
281,2019-11-13T19:00:00,187.35,188.45,187.81,187.54,2019-11-13,0.09546031746031748
282,2019-11-13T18:00:00,187.07,188.95,187.07,187.72,2019-11-13,0.09546031746031748
283,2019-11-13T17:00:00,187.06,187.43,187.34,187.08,2019-11-13,0.09546031746031748
284,2019-11-13T16:00:00,186.76,187.5,187.04,187.33,2019-11-13,0.09546031746031748
285,2019-11-13T15:00:00,186.91,187.9,187.5,187.04,2019-11-13,0.09546031746031748
286,2019-11-13T14:00:00,187.0,187.58,187.14,187.51,2019-11-13,0.09546031746031748
287,2019-11-13T13:00:00,187.12,188.39,187.85,187.21,2019-11-13,0.09546031746031748
288,2019-11-13T12:00:00,187.08,189.31,187.08,187.85,2019-11-13,0.09546031746031748
289,2019-11-13T11:00:00,186.44,187.4,186.49,187.09,2019-11-13,0.09546031746031748
290,2019-11-13T10:00:00,186.16,186.95,186.24,186.48,2019-11-13,0.09546031746031748
291,2019-11-13T09:00:00,186.03,186.85,186.36,186.24,2019-11-13,0.09546031746031748
292,2019-11-13T08:00:00,185.48,186.44,186.34,186.34,2019-11-13,0.09546031746031748
293,2019-11-13T07:00:00,186.19,187.01,186.84,186.39,2019-11-13,0.09546031746031748
294,2019-11-13T06:00:00,186.65,187.62,187.56,186.83,2019-11-13,0.09546031746031748
295,2019-11-13T05:00:00,186.71,188.41,186.74,187.55,2019-11-13,0.09546031746031748
296,2019-11-13T04:00:00,186.04,186.81,186.29,186.64,2019-11-13,0.09546031746031748
297,2019-11-13T03:00:00,185.31,186.66,185.54,186.28,2019-11-13,0.09546031746031748
298,2019-11-13T02:00:00,185.42,186.0,185.81,185.49,2019-11-13,0.09546031746031748
299,2019-11-13T01:00:00,185.34,185.93,185.38,185.89,2019-11-13,0.09546031746031748
300,2019-11-13T00:00:00,185.34,185.83,185.39,185.4,2019-11-13,0.09546031746031748
301,2019-11-12T23:00:00,185.08,185.43,185.35,185.39,2019-11-12,0.05636574074074074
302,2019-11-12T22:00:00,185.28,185.7,185.57,185.34,2019-11-12,0.05636574074074074
303,2019-11-12T21:00:00,185.31,185.92,185.92,185.59,2019-11-12,0.05636574074074074
